seqname,tax_id
643886145,s__Anaerococcus_lactolyticus
646564591,s__Zunongwangia_profunda
2522572168,s__Mycobacterium_phlei
2522572169,s__Chlamydia_psittaci
2545824624,s__Ilumatobacter_coccineus
2554235018,s__Paenibacillus_sp._A9
2600255175,s__Salmonella_enterica
2522572160,s__Desulfatibacillum_aliphaticivorans
2522572161,s__Ferrimonas_futtsuensis
2522572162,s__Flavobacterium_soli
2551306559,s__Microbacterium_sp._B19
2576861198,s__Rhodococcus_erythropolis
2522572167,s__Mycobacterium_xenopi
2585427976,s__Pantoea_ananatis
2524023202,s__Clostridium_celatum
2521172721,s__Borrelia_afzelii
2524614689,s__Butyrivibrio_sp._XBB1001
637000019,s__Bacillus_clausii
2565956520,s__Desulfovibrio_frigidus
2529293066,s__Xanthomonas_translucens
637000036,s__Borrelia_burgdorferi
637000010,s__Aquifex_aeolicus
637000011,s__Aster_yellows_witches'-broom_phytoplasma
2531839471,s__Haemophilus_haemolyticus
641522638,s__Methylobacterium_radiotolerans
2503754019,s__Stanieria_cyanosphaera
2585427724,s__Nitrospirillum_amazonense
637000235,s__Rhodoferax_ferrireducens
637000319,s__Thermobifida_fusca
2534681913,s__Xanthomonas_fragariae
2506210028,s__Microcoleus_vaginatus
641522631,s__Halobacterium_salinarum
641522636,s__Leuconostoc_citreum
641522635,s__Leptothrix_cholodnii
2513237092,s__Bradyrhizobium_sp._WSM1743
2513237090,s__Mesorhizobium_sp._WSM3224
2600254929,s__Marinospirillum_celere
2513237094,s__Bradyrhizobium_sp._WSM3983
2582580773,s__Hyphomonas_sp._22II1-22F38
2515154026,s__Butyricimonas_synergistica
2576861446,s__Streptococcus_sp._VT_162
2576861442,s__Corynebacterium_glycinophilum
649989994,s__Ralstonia_sp._5_7_47FAA
2558860254,s__Thermococcus_sp._ES1
2545824538,s__Nocardia_sp._BMG51109
2545824539,s__Olleya_sp._VCSM12
2527291725,s__Deinococcus_murrayi
2527291724,s__Runella_limosa
649989992,s__Pseudonocardia_sp._P1
649989993,s__Pseudoramibacter_alactolyticus
2547132174,s__Gayadomonas_joobiniege
2576861680,s__Methylibium_sp._T29
2576861683,s__Proteus_hauseri
RSSA_YARLI,Fungi
2547132170,s__Dickeya_solani
2524023250,s__Niveispirillum_irakense
2576861687,s__Listeria_rocourtiae
2547132173,s__Vibrio_vulnificus
2509601001,s__Ornithobacterium_rhinotracheale
2509601000,s__secondary_endosymbiont_of_Ctenarytaina_eucalypti
2561511140,s__Anabaena_sp._90
2503283020,o__Burkholderiales
2517572111,s__Thioalkalivibrio_sp._ALJ10
