seqname,tax_id
2515154197,s__Streptomyces_scabrisporus
2521172719,s__Pyrococcus_sp._ST04
649633071,s__Mycoplasma_bovis
2522125097,s__Rhodanobacter_sp._OR444
649633077,s__Oceanithermus_profundus
649633076,s__Nitratifractor_salsuginis
2515154190,s__Wenxinia_marina
2506520015,s__Sulfobacillus_acidophilus
2506520014,s__Spirulina_major
2506520016,s__Niastella_koreensis
2506520011,s__Spirulina_subsalsa
2600255234,s__Clostridiales_bacterium_oral_taxon_876
2506520013,s__Turneriella_parva
2506520012,s__Thermodesulfobacterium_geofontis
2540341199,s__Microvirga_flocculans
2593339164,s__Lachnospiraceae_bacterium_RM5
2558860278,s__Cetobacterium_somerae
2545555824,s__Halobiforma_lacisalsi
2540341191,s__Butyricimonas_virosa
2521172708,s__Lawsonia_intracellularis
2517093030,s__Melioribacter_roseus
2600254961,s__Tetrasphaera_elongata
649633099,s__Taylorella_equigenitalis
649633098,s__Syntrophobotulus_glycolicus
2531839181,s__Streptomyces_zinciresistens
649633090,s__Rhodomicrobium_vannielii
649633093,s__Rothia_dentocariosa
2563366626,s__Borrelia_miyamotoi
2515154175,s__Niabella_aurantiaca
2515154174,s__Desulfobacter_curvatus
649633097,s__Sulfuricurvum_kujiense
649633096,s__Stigmatella_aurantiaca
2534682016,s__Actinomyces_turicensis
2515154041,s__Candidatus_Methanoperedens_nitroreducens
2508501034,s__Xenococcus_sp._PCC_7305
645058794,s__Legionella_drancourtii
2522125168,s__Dyadobacter_beijingensis
646206260,s__Clostridium_sp._7_2_43FAA
646206265,s__Oxalobacter_formigenes
2537561904,s__Alloiococcus_otitis
RR19_ORYNI,Viridiplantae
RR19_MESVI,Viridiplantae
2537561901,s__Bergeyella_zoohelcum
2537561903,s__Afipia_felis
2517572231,s__Rhizobium_sp._2MFCol3.1
2565956566,s__Borrelia_anserina
RR19_OENAR,Viridiplantae
642555118,s__Candidatus_Phytoplasma_mali
642555119,s__Cellvibrio_japonicus
2563366755,s__Lactobacillus_pasteurii
2593339170,s__Burkholderia_sp._JC2949
642979371,s__[Clostridium]_hiranonis
2588254012,s__Mycobacterium_sp._TKK-01-0059
642555116,s__Candidatus_Kuenenia_stuttgartiensis
642555115,s__Candidatus_Cloacimonas_acidaminovorans
2585427699,s__Fenollaria_massiliensis
637000319,s__Thermobifida_fusca
2585427692,s__beta_proteobacterium_L13
2585427693,s__alpha_proteobacterium_LLX12A
2571042588,s__Paenibacillus_zanthoxyli
2585427696,s__Sphingomonas-like_bacterium_B12
2585427697,s__Enterobacteriaceae_bacterium_LSJC7
638341199,s__Sphingomonas_sp._SKA58
2568526149,s__Synechocystis_sp._PCC_6714
2579778653,s__Streptomyces_sp._PRh5
2579779094,s__Paenibacillus_sp._MAEPY1
2579779090,s__Pseudomonas_sp._RIT288
2519899698,s__Mycoplasma_synoviae
2516493037,s__Candidatus_Nitrosopumilus_salaria
2576861831,s__Carnobacterium_gallinarum
2519899692,s__Amphritea_japonica
2519899693,s__Brachyspira_hyodysenteriae
2519899695,s__Moritella_marina
2531839339,s__Selenomonas_sp._oral_taxon_138
2519899790,s__Bartonella_sp._DB5-6
2534682240,s__Rhodovulum_sp._PH10
2524614511,s__Ruania_albidiflava
2522572098,s__Pseudomonas_sp._LAIL14HWK12:I2
2524614514,s__Paenibacillus_panacisoli
2558309000,s__Simplicispira_psychrophila
2558309001,s__Campylobacter_cuniculorum
2558309002,s__Legionella_sainthelensi
2558309003,s__Alkaliphilus_transvaalensis
643348519,s__Borrelia_recurrentis
643348518,s__Borrelia_duttonii
2585428059,s__Paenibacillus_chondroitinus
2541046977,s__Actinomyces_europaeus
2541046974,s__Treponema_maltophilum
2541046975,s__Treponema_medium
2541046973,s__Bacteroidetes_bacterium_oral_taxon_272
2541046971,s__Clostridium_intestinale
648028001,s__Trichormus_azollae
645058760,s__Thermoanaerobacter_sp._X561
645058765,s__Ochrobactrum_intermedium
2514885045,s__Gordonia_otitidis
637000038,s__Bradyrhizobium_diazoefficiens
637000340,s__Wolbachia_endosymbiont_of_Brugia_malayi
2514885042,o__Rhodobacterales
641228511,s__Thermotoga_lettingae
637000341,s__Wolinella_succinogenes
2524614769,s__Pseudonocardia_spinosispora
2524614768,s__Yaniella_halotolerans
2548876819,s__Methylocystis_parvus
2597489864,s__Congregibacter_litoralis
2524614767,s__Methylococcus_capsulatus
2548876814,s__Rhizobium_phaseoli
2524614761,s__Pseudoclavibacter_soli
2524614760,s__Leminorella_grimontii
2524614763,s__Microbacterium_gubbeenense
2524614762,s__Desulfobulbus_japonicus
649633084,s__Propionibacterium_freudenreichii
641736169,s__[Clostridium]_spiroforme
650377925,s__Coprococcus_catus
650716015,s__Candidatus_Midichloria_mitochondrii
650716014,s__Burkholderia_rhizoxinica
650716017,s__Candidatus_Pelagibacter_sp._IMCC9063
650716011,s__Blattabacterium_sp._(Blattella_germanica)
650716019,s__Capnocytophaga_canimorsus
2512047036,s__Tannerella_forsythia
2512047037,s__Pseudoxanthomonas_spadix
645058834,s__Gemella_haemolysans
2524614580,s__Streptomyces_sp._PsTaAH-137
2524614583,s__Marinactinospora_thermotolerans
2524614582,s__Gordonia_shandongensis
2524614585,s__Jeotgalicoccus_psychrophilus
2556921666,s__Crocinitomix_catalasitica
2585428184,s__Chryseobacterium_sp._YR480
2563367150,s__Paenibacillus_sp._FSL_R7-277
2563367151,s__Paenibacillus_sp._FSL_H8-457
RR19_AMBTC,Viridiplantae
2597489904,s__Rickettsia_helvetica
2563367154,s__Paenibacillus_sp._FSL_R5-808
2563367155,s__Viridibacillus_arenosi
2563367156,s__Paenibacillus_sp._FSL_R7-269
2551306164,s__Streptomyces_sp._AA0539
647533207,s__Scardovia_inopinata
2588253904,s__Lachnospiraceae_bacterium_10-1
647533203,s__Rhodobacterales_bacterium_Y4I
2588253903,s__Lachnospiraceae_bacterium_A2
647533201,s__Rhodobacteraceae_bacterium_KLH11
647533200,s__Pseudovibrio_sp._JE062
2534682143,s__Campylobacter_concisus
647533209,s__Silicibacter_sp._TrichCH4B
2524614836,c__Betaproteobacteria
2576861049,s__Actinomadura_madurae
2522125061,s__Acidobacteriaceae_bacterium_KBS_89
2582581869,s__Methylotenera_sp._L2L1
2582581868,s__Lacinutrix_sp._Hel_I_90
643886097,s__Glaciecola_sp._HTCC2999
2528311045,s__Streptomyces_sp._CNQ329
2545824734,s__Phaeospirillum_fulvum
649633083,s__Planctomyces_brasiliensis
651324060,s__Lactobacillus_farciminis
2521172690,s__Liberibacter_crescens
2585427989,s__Aureispira_sp._CCB-QB1
647533111,s__Bacteroides_sp._2_1_22
2554235490,s__Halorubrum_tebenquichense
647533115,s__Brevundimonas_sp._BAL3
2524023070,s__Aequorivita_capsosiphonis
649633080,s__Paludibacter_propionicigenes
643692019,s__Corynebacterium_kroppenstedtii
2529293077,s__Slackia_sp._CM382
2040502012,s__Succinivibrionaceae_bacterium_WG-1
646564524,s__Coraliomargarita_akajimensis
RR19_GRATL,Rhodophyta
643692014,s__Campylobacter_lari
643692015,s__Chloroflexus_sp._Y-400-fl
651324083,s__Paraprevotella_xylaniphila
2558860389,s__Megasphaera_sp._BV3C16-1
2545824542,s__Acholeplasma_granularum
2554235475,s__Halorubrum_aidingense
2554235474,s__Natronorubrum_bangense
2554235477,s__Natronococcus_amylolyticus
651324085,s__Parvimonas_sp._oral_taxon_110
2534682027,s__Ralstonia_sp._PBA
651324089,s__Prevotella_nigrescens
2513237258,s__Mobilicoccus_pelagius
2522572182,s__Pseudonocardia_asaccharolytica
2545824541,s__Olleya_sp._VCSA23
2522572180,s__Meiothermus_rufus
2600255151,s__Turicella_otitidis
2596583628,s__Acholeplasma_morum
2513237277,s__Alistipes_indistinctus
2596583627,s__Roseibium_hamelinense
2522572188,s__Salinarimonas_rosea
2529292714,s__Shigella_boydii
2596583622,s__Nonlabens_sp._Hel_I_38
2513237274,s__Johnsonella_ignava
2523533606,s__Flavobacterium_filum
2511231058,s__Mycoplasma_putrefaciens
646311938,s__Kribbella_flavida
646564559,s__Planctomyces_limnophilus
637000030,s__Bdellovibrio_bacteriovorus
2523533605,s__Desulfobulbus_mediterraneus
637000033,s__Bordetella_parapertussis
2503283023,s__Cyanobacterium_stanieri
646564553,s__Mycoplasma_agalactiae
646564550,s__Methanohalophilus_mahii
2503283020,o__Burkholderiales
646564556,s__Nitrosococcus_halophilus
646564555,s__Natrialba_magadii
2554235215,s__Brevibacillus_thermoruber
2551306066,s__Flavobacterium_sp._ACAM_123
641522613,s__Cenarchaeum_symbiosum
2506210001,f__Acidobacteriaceae
2506210002,s__Marinomonas_mediterranea
2506210003,s__Marinomonas_posidonica
2537561733,s__Ochrobactrum_sp._CDB2
RS15_DICDI,Amoebozoa
2537561731,s__Butyricicoccus_pullicaecorum
2571042005,s__Deinococcus_misasensis
2571042004,s__Ferrimicrobium_acidiphilum
2571042003,s__Stenoxybacter_acetivorans
2571042002,s__Xenophilus_azovorans
