seqname,tax_id
2600255096,s__Nosocomiicoccus_sp._NP2
2565956520,s__Desulfovibrio_frigidus
2600255092,s__Bacillus_sp._G2(2012b)
643692001,s__Acidobacterium_capsulatum
643692002,s__Caldicellulosiruptor_bescii
2600255098,s__Pseudohaliea_rubra
651324090,s__Prevotella_pallens
2548877040,s__Paenibacillus_sonchi
651324096,s__Rubrivivax_benzoatilyticus
651324099,s__Sphingomonas_sp._S17
651324098,s__Shewanella_sp._HN-41
2554235469,s__Sporolactobacillus_laevolacticus
2529293096,s__Sulfurimonas_gotlandica
2513237269,s__Peptostreptococcaceae_bacterium_ACC19a
2558860391,s__Peptoniphilus_sp._BV3C26
2558860392,s__Prevotella_sp._BV3P1
2558860393,s__Propionimicrobium_sp._BV2F7
2513237264,s__Bizionia_argentinensis
2558860398,s__Propionibacterium_sp._KPL1844
643886152,s__Pectobacterium_carotovorum
2599185208,s__Rheinheimera_pacifica
2522572179,s__Marinobacterium_litorale
2522572178,s__Legionella_moravica
2596583652,s__Ancylobacter_rudongensis
2547132385,s__Microbulbifer_agarilyticus
2596583650,s__Asticcacaulis_taihuensis
2596583656,s__Mesorhizobium_qingshengii
646311929,s__Paenibacillus_sp._Y412MC10
646564548,s__Methanocaldococcus_sp._FS406-22
637000020,s__Bacillus_halodurans
637000027,s__Bartonella_henselae
2599185173,s__Propionivibrio_dicarboxylicus
2599185172,s__Formivibrio_citricus
2599185171,s__Tepidimicrobium_xylanilyticum
2599185177,s__Pseudosphingobacterium_domesticum
2599185176,s__Desulfurella_multipotens
646564547,s__Methanocaldococcus_infernus
2599185174,s__[Clostridium]_paradoxum
2554235206,s__Gillisia_sp._CAL575
2510461067,s__Lachnospiraceae_bacterium_JC7
2554235205,s__Clostridium_autoethanogenum
2582580904,s__Acinetobacter_nectaris
641522607,s__Bordetella_avium
641522606,s__Beijerinckia_indica
641522601,s__Acholeplasma_laidlawii
2571042010,s__Alysiella_crassa
2571042011,s__Desulfobacter_vibrioformis
2513237083,s__Burkholderia_mimosarum
2571042013,s__Fusobacterium_perfoetens
2571042015,s__Lachnospiraceae_bacterium_MA2020
2513237087,s__Azorhizobium_doebereinerae
2513237088,s__Rhizobium_mesoamericanum
2558860262,s__Sphingomonas_sanxanigenens
2518285549,s__Allofustis_seminis
638341218,s__Polaribacter_sp._MED152
2513237311,s__Subdoligranulum_sp._4_3_54A2FAA
2547132162,s__Moritella_dasanensis
2547132161,s__Bacillus_massiliosenegalensis
2547132160,s__[Pseudomonas]_geniculata
2547132167,s__Bartonella_senegalensis
2513237316,s__Selenomonas_infelix
2547132169,s__Amphibacillus_jilinensis
2547132168,s__Bacillus_massilioanorexius
2509601035,s__Alistipes_finegoldii
2509601036,s__Prevotella_bivia
638154520,s__Thermococcus_kodakarensis
2509601031,s__Leptolyngbya_boryana
2509601032,s__Nostoc_sp._PCC_7524
2599185358,s__Blastococcus_sp._DSM_44268
2516493031,s__Actinopolyspora_mortivallis
2521172661,s__Paenibacillus_ginsengihumi
2521172662,s__Colwellia_piezophila
2522125086,s__Succinimonas_amylolytica
2568526534,s__Lutibaculum_baratangense
2585427677,s__Ureaplasma_diversum
2562617115,s__Myxococcus_sp._(contaminant_ex_DSM_436)
2562617114,s__Rhizobium_sp._CF080
2562617116,s__Bacillus_sp._CPSM8
649989943,s__Enterococcus_italicus
2540341177,s__Sulfolobus_islandicus
2565956550,s__Novosphingobium_pentaromativorans
2540341172,s__Wolbachia_endosymbiont_of_Drosophila_simulans
2540341170,s__Desulfovibrio_piezophilus
2518285533,s__Thioalkalivibrio_sp._ALJ24
2518285537,s__Thioalkalivibrio_sp._ALJ17
2576861557,s__Chlamydia_gallinacea
2537561836,s__Rhodanobacter_spathiphylli
2518285534,s__Thioalkalivibrio_sp._ALMg11
2515154197,s__Streptomyces_scabrisporus
